Number,Date Time UTC 4,Temperature
10645,3/12/19 07:00,26.134
10646,3/12/19 07:15,26.109
10647,3/12/19 07:30,26.109
10648,3/12/19 07:45,26.109
10649,3/12/19 08:00,26.134
10650,3/12/19 08:15,26.158
10651,3/12/19 08:30,26.158
10652,3/12/19 08:45,26.158
10653,3/12/19 09:00,26.158
10654,3/12/19 09:15,26.182
10655,3/12/19 09:30,26.207
10656,3/12/19 09:45,26.231
10657,3/12/19 10:00,26.256
10658,3/12/19 10:15,26.28
10659,3/12/19 10:30,26.28
10660,3/12/19 10:45,26.304
10661,3/12/19 11:00,26.28
10662,3/12/19 11:15,26.304
10663,3/12/19 11:30,26.304
10664,3/12/19 11:45,26.304
10665,3/12/19 12:00,26.329
10666,3/12/19 12:15,26.304
10667,3/12/19 12:30,26.304
10668,3/12/19 12:45,26.304
10669,3/12/19 13:00,26.304
10670,3/12/19 13:15,26.329
10671,3/12/19 13:30,26.304
10672,3/12/19 13:45,26.304
10673,3/12/19 14:00,26.28
10674,3/12/19 14:15,26.256
10675,3/12/19 14:30,26.231
10676,3/12/19 14:45,26.231
10677,3/12/19 15:00,26.207
10678,3/12/19 15:15,26.207
10679,3/12/19 15:30,26.207
10680,3/12/19 15:45,26.207
10681,3/12/19 16:00,26.207
10682,3/12/19 16:15,26.207
10683,3/12/19 16:30,26.207
10684,3/12/19 16:45,26.207
10685,3/12/19 17:00,26.207
10686,3/12/19 17:15,26.207
10687,3/12/19 17:30,26.207
10688,3/12/19 17:45,26.207
10689,3/12/19 18:00,26.207
10690,3/12/19 18:15,26.207
10691,3/12/19 18:30,26.207
10692,3/12/19 18:45,26.207
10693,3/12/19 19:00,26.207
10694,3/12/19 19:15,26.207
10695,3/12/19 19:30,26.207
10696,3/12/19 19:45,26.182
10697,3/12/19 20:00,26.182
10698,3/12/19 20:15,26.182
10699,3/12/19 20:30,26.182
10700,3/12/19 20:45,26.182
10701,3/12/19 21:00,26.158
10702,3/12/19 21:15,26.182
10703,3/12/19 21:30,26.182
10704,3/12/19 21:45,26.182
10705,3/12/19 22:00,26.158
10706,3/12/19 22:15,26.158
10707,3/12/19 22:30,26.158
10708,3/12/19 22:45,26.158
10709,3/12/19 23:00,26.158
10710,3/12/19 23:15,26.158
10711,3/12/19 23:30,26.158
10712,3/12/19 23:45,26.158
10713,3/13/19 00:00,26.158
10714,3/13/19 00:15,26.134
10715,3/13/19 00:30,26.134
10716,3/13/19 00:45,26.134
10717,3/13/19 01:00,26.134
10718,3/13/19 01:15,26.134
10719,3/13/19 01:30,26.158
10720,3/13/19 01:45,26.134
10721,3/13/19 02:00,26.134
10722,3/13/19 02:15,26.158
10723,3/13/19 02:30,26.134
10724,3/13/19 02:45,26.134
10725,3/13/19 03:00,26.134
10726,3/13/19 03:15,26.134
10727,3/13/19 03:30,26.134
10728,3/13/19 03:45,26.109
10729,3/13/19 04:00,26.134
10730,3/13/19 04:15,26.134
10731,3/13/19 04:30,26.134
10732,3/13/19 04:45,26.134
10733,3/13/19 05:00,26.134
10734,3/13/19 05:15,26.134
10735,3/13/19 05:30,26.134
10736,3/13/19 05:45,26.109
10737,3/13/19 06:00,26.134
10738,3/13/19 06:15,26.109
10739,3/13/19 06:30,26.109
10740,3/13/19 06:45,26.109
10741,3/13/19 07:00,26.134
10742,3/13/19 07:15,26.134
10743,3/13/19 07:30,26.134
10744,3/13/19 07:45,26.134
10745,3/13/19 08:00,26.158
10746,3/13/19 08:15,26.182
10747,3/13/19 08:30,26.207
10748,3/13/19 08:45,26.207
10749,3/13/19 09:00,26.207
10750,3/13/19 09:15,26.207
10751,3/13/19 09:30,26.256
10752,3/13/19 09:45,26.256
10753,3/13/19 10:00,26.28
10754,3/13/19 10:15,26.304
10755,3/13/19 10:30,26.329
10756,3/13/19 10:45,26.329
10757,3/13/19 11:00,26.353
10758,3/13/19 11:15,26.353
10759,3/13/19 11:30,26.353
10760,3/13/19 11:45,26.378
10761,3/13/19 12:00,26.378
10762,3/13/19 12:15,26.378
10763,3/13/19 12:30,26.402
10764,3/13/19 12:45,26.378
10765,3/13/19 13:00,26.378
10766,3/13/19 13:15,26.378
10767,3/13/19 13:30,26.402
10768,3/13/19 13:45,26.378
10769,3/13/19 14:00,26.378
10770,3/13/19 14:15,26.353
10771,3/13/19 14:30,26.353
10772,3/13/19 14:45,26.353
10773,3/13/19 15:00,26.353
10774,3/13/19 15:15,26.353
10775,3/13/19 15:30,26.353
10776,3/13/19 15:45,26.353
10777,3/13/19 16:00,26.378
10778,3/13/19 16:15,26.378
10779,3/13/19 16:30,26.402
10780,3/13/19 16:45,26.378
10781,3/13/19 17:00,26.378
10782,3/13/19 17:15,26.353
10783,3/13/19 17:30,26.353
10784,3/13/19 17:45,26.353
10785,3/13/19 18:00,26.329
10786,3/13/19 18:15,26.329
10787,3/13/19 18:30,26.329
10788,3/13/19 18:45,26.304
10789,3/13/19 19:00,26.304
10790,3/13/19 19:15,26.304
10791,3/13/19 19:30,26.304
10792,3/13/19 19:45,26.304
10793,3/13/19 20:00,26.353
10794,3/13/19 20:15,26.426
10795,3/13/19 20:30,26.451
10796,3/13/19 20:45,26.451
10797,3/13/19 21:00,26.426
10798,3/13/19 21:15,26.426
10799,3/13/19 21:30,26.402
10800,3/13/19 21:45,26.402
10801,3/13/19 22:00,26.402
10802,3/13/19 22:15,26.402
10803,3/13/19 22:30,26.402
10804,3/13/19 22:45,26.402
10805,3/13/19 23:00,26.378
10806,3/13/19 23:15,26.378
10807,3/13/19 23:30,26.378
10808,3/13/19 23:45,26.378
10809,3/14/19 00:00,26.353
10810,3/14/19 00:15,26.353
10811,3/14/19 00:30,26.353
10812,3/14/19 00:45,26.353
10813,3/14/19 01:00,26.353
10814,3/14/19 01:15,26.353
10815,3/14/19 01:30,26.329
10816,3/14/19 01:45,26.329
10817,3/14/19 02:00,26.304
10818,3/14/19 02:15,26.304
10819,3/14/19 02:30,26.304
10820,3/14/19 02:45,26.304
10821,3/14/19 03:00,26.28
10822,3/14/19 03:15,26.28
10823,3/14/19 03:30,26.28
10824,3/14/19 03:45,26.28
10825,3/14/19 04:00,26.28
10826,3/14/19 04:15,26.256
10827,3/14/19 04:30,26.28
10828,3/14/19 04:45,26.256
10829,3/14/19 05:00,26.28
10830,3/14/19 05:15,26.28
10831,3/14/19 05:30,26.28
10832,3/14/19 05:45,26.28
10833,3/14/19 06:00,26.28
10834,3/14/19 06:15,26.256
10835,3/14/19 06:30,26.256
10836,3/14/19 06:45,26.256
10837,3/14/19 07:00,26.256
10838,3/14/19 07:15,26.28
10839,3/14/19 07:30,26.256
10840,3/14/19 07:45,26.256
10841,3/14/19 08:00,26.28
10842,3/14/19 08:15,26.304
10843,3/14/19 08:30,26.329
10844,3/14/19 08:45,26.329
10845,3/14/19 09:00,26.353
10846,3/14/19 09:15,26.378
10847,3/14/19 09:30,26.378
10848,3/14/19 09:45,26.402
10849,3/14/19 10:00,26.426
10850,3/14/19 10:15,26.402
10851,3/14/19 10:30,26.451
10852,3/14/19 10:45,26.451
10853,3/14/19 11:00,26.451
10854,3/14/19 11:15,26.451
10855,3/14/19 11:30,26.451
10856,3/14/19 11:45,26.475
10857,3/14/19 12:00,26.475
10858,3/14/19 12:15,26.451
10859,3/14/19 12:30,26.451
10860,3/14/19 12:45,26.475
10861,3/14/19 13:00,26.475
10862,3/14/19 13:15,26.475
10863,3/14/19 13:30,26.451
10864,3/14/19 13:45,26.451
10865,3/14/19 14:00,26.5
10866,3/14/19 14:15,26.475
10867,3/14/19 14:30,26.475
10868,3/14/19 14:45,26.475
10869,3/14/19 15:00,26.475
10870,3/14/19 15:15,26.475
10871,3/14/19 15:30,26.475
10872,3/14/19 15:45,26.451
10873,3/14/19 16:00,26.451
10874,3/14/19 16:15,26.451
10875,3/14/19 16:30,26.426
10876,3/14/19 16:45,26.426
10877,3/14/19 17:00,26.426
10878,3/14/19 17:15,26.402
10879,3/14/19 17:30,26.426
10880,3/14/19 17:45,26.402
10881,3/14/19 18:00,26.402
10882,3/14/19 18:15,26.402
10883,3/14/19 18:30,26.402
10884,3/14/19 18:45,26.378
10885,3/14/19 19:00,26.378
10886,3/14/19 19:15,26.378
10887,3/14/19 19:30,26.378
10888,3/14/19 19:45,26.353
10889,3/14/19 20:00,26.353
10890,3/14/19 20:15,26.353
10891,3/14/19 20:30,26.329
10892,3/14/19 20:45,26.329
10893,3/14/19 21:00,26.304
10894,3/14/19 21:15,26.304
10895,3/14/19 21:30,26.304
10896,3/14/19 21:45,26.304
10897,3/14/19 22:00,26.28
10898,3/14/19 22:15,26.28
10899,3/14/19 22:30,26.28
10900,3/14/19 22:45,26.28
10901,3/14/19 23:00,26.28
10902,3/14/19 23:15,26.28
10903,3/14/19 23:30,26.28
10904,3/14/19 23:45,26.256
10905,3/15/19 00:00,26.256
10906,3/15/19 00:15,26.256
10907,3/15/19 00:30,26.256
10908,3/15/19 00:45,26.256
10909,3/15/19 01:00,26.256
10910,3/15/19 01:15,26.256
10911,3/15/19 01:30,26.231
10912,3/15/19 01:45,26.231
10913,3/15/19 02:00,26.231
10914,3/15/19 02:15,26.231
10915,3/15/19 02:30,26.231
10916,3/15/19 02:45,26.231
10917,3/15/19 03:00,26.231
10918,3/15/19 03:15,26.207
10919,3/15/19 03:30,26.207
10920,3/15/19 03:45,26.207
10921,3/15/19 04:00,26.207
10922,3/15/19 04:15,26.207
10923,3/15/19 04:30,26.207
10924,3/15/19 04:45,26.207
10925,3/15/19 05:00,26.207
10926,3/15/19 05:15,26.207
10927,3/15/19 05:30,26.231
10928,3/15/19 05:45,26.207
10929,3/15/19 06:00,26.207
10930,3/15/19 06:15,26.207
10931,3/15/19 06:30,26.207
10932,3/15/19 06:45,26.207
10933,3/15/19 07:00,26.231
10934,3/15/19 07:15,26.231
10935,3/15/19 07:30,26.256
10936,3/15/19 07:45,26.231
10937,3/15/19 08:00,26.256
10938,3/15/19 08:15,26.304
10939,3/15/19 08:30,26.304
10940,3/15/19 08:45,26.329
10941,3/15/19 09:00,26.329
10942,3/15/19 09:15,26.329
10943,3/15/19 09:30,26.329
10944,3/15/19 09:45,26.329
10945,3/15/19 10:00,26.353
10946,3/15/19 10:15,26.353
10947,3/15/19 10:30,26.353
10948,3/15/19 10:45,26.353
10949,3/15/19 11:00,26.402
10950,3/15/19 11:15,26.353
10951,3/15/19 11:30,26.353
10952,3/15/19 11:45,26.451
10953,3/15/19 12:00,26.426
10954,3/15/19 12:15,26.451
10955,3/15/19 12:30,26.426
10956,3/15/19 12:45,26.451
10957,3/15/19 13:00,26.451
10958,3/15/19 13:15,26.451
10959,3/15/19 13:30,26.475
10960,3/15/19 13:45,26.451
10961,3/15/19 14:00,26.451
10962,3/15/19 14:15,26.426
10963,3/15/19 14:30,26.451
10964,3/15/19 14:45,26.426
10965,3/15/19 15:00,26.451
10966,3/15/19 15:15,26.451
10967,3/15/19 15:30,26.475
10968,3/15/19 15:45,26.475
10969,3/15/19 16:00,26.451
10970,3/15/19 16:15,26.426
10971,3/15/19 16:30,26.426
10972,3/15/19 16:45,26.402
10973,3/15/19 17:00,26.402
10974,3/15/19 17:15,26.402
10975,3/15/19 17:30,26.402
10976,3/15/19 17:45,26.402
10977,3/15/19 18:00,26.402
10978,3/15/19 18:15,26.402
10979,3/15/19 18:30,26.402
10980,3/15/19 18:45,26.402
10981,3/15/19 19:00,26.378
10982,3/15/19 19:15,26.378
10983,3/15/19 19:30,26.378
10984,3/15/19 19:45,26.378
10985,3/15/19 20:00,26.378
10986,3/15/19 20:15,26.378
10987,3/15/19 20:30,26.353
10988,3/15/19 20:45,26.353
10989,3/15/19 21:00,26.353
10990,3/15/19 21:15,26.353
10991,3/15/19 21:30,26.353
10992,3/15/19 21:45,26.353
10993,3/15/19 22:00,26.353
10994,3/15/19 22:15,26.329
10995,3/15/19 22:30,26.329
10996,3/15/19 22:45,26.329
10997,3/15/19 23:00,26.353
10998,3/15/19 23:15,26.353
10999,3/15/19 23:30,26.329
11000,3/15/19 23:45,26.353
11001,3/16/19 00:00,26.329
11002,3/16/19 00:15,26.329
11003,3/16/19 00:30,26.304
11004,3/16/19 00:45,26.329
11005,3/16/19 01:00,26.304
11006,3/16/19 01:15,26.304
11007,3/16/19 01:30,26.329
11008,3/16/19 01:45,26.304
11009,3/16/19 02:00,26.304
11010,3/16/19 02:15,26.304
11011,3/16/19 02:30,26.28
11012,3/16/19 02:45,26.28
11013,3/16/19 03:00,26.28
11014,3/16/19 03:15,26.28
11015,3/16/19 03:30,26.28
11016,3/16/19 03:45,26.28
11017,3/16/19 04:00,26.28
11018,3/16/19 04:15,26.256
11019,3/16/19 04:30,26.256
11020,3/16/19 04:45,26.256
11021,3/16/19 05:00,26.256
11022,3/16/19 05:15,26.256
11023,3/16/19 05:30,26.256
11024,3/16/19 05:45,26.231
11025,3/16/19 06:00,26.256
11026,3/16/19 06:15,26.256
11027,3/16/19 06:30,26.256
11028,3/16/19 06:45,26.28
11029,3/16/19 07:00,26.28
11030,3/16/19 07:15,26.28
11031,3/16/19 07:30,26.28
11032,3/16/19 07:45,26.304
11033,3/16/19 08:00,26.304
11034,3/16/19 08:15,26.304
11035,3/16/19 08:30,26.329
11036,3/16/19 08:45,26.329
11037,3/16/19 09:00,26.353
11038,3/16/19 09:15,26.329
11039,3/16/19 09:30,26.353
11040,3/16/19 09:45,26.378
11041,3/16/19 10:00,26.378
11042,3/16/19 10:15,26.402
11043,3/16/19 10:30,26.426
11044,3/16/19 10:45,26.426
11045,3/16/19 11:00,26.451
11046,3/16/19 11:15,26.426
11047,3/16/19 11:30,26.426
11048,3/16/19 11:45,26.426
11049,3/16/19 12:00,26.426
11050,3/16/19 12:15,26.378
11051,3/16/19 12:30,26.451
11052,3/16/19 12:45,26.451
11053,3/16/19 13:00,26.451
11054,3/16/19 13:15,26.402
11055,3/16/19 13:30,26.451
11056,3/16/19 13:45,26.426
11057,3/16/19 14:00,26.426
11058,3/16/19 14:15,26.451
11059,3/16/19 14:30,26.475
11060,3/16/19 14:45,26.426
11061,3/16/19 15:00,26.426
11062,3/16/19 15:15,26.426
11063,3/16/19 15:30,26.402
11064,3/16/19 15:45,26.402
11065,3/16/19 16:00,26.426
11066,3/16/19 16:15,26.451
11067,3/16/19 16:30,26.451
11068,3/16/19 16:45,26.475
11069,3/16/19 17:00,26.5
11070,3/16/19 17:15,26.451
11071,3/16/19 17:30,26.402
11072,3/16/19 17:45,26.378
11073,3/16/19 18:00,26.378
11074,3/16/19 18:15,26.378
11075,3/16/19 18:30,26.378
11076,3/16/19 18:45,26.378
11077,3/16/19 19:00,26.353
11078,3/16/19 19:15,26.353
11079,3/16/19 19:30,26.353
11080,3/16/19 19:45,26.353
11081,3/16/19 20:00,26.353
11082,3/16/19 20:15,26.353
11083,3/16/19 20:30,26.353
11084,3/16/19 20:45,26.353
11085,3/16/19 21:00,26.353
11086,3/16/19 21:15,26.353
11087,3/16/19 21:30,26.353
11088,3/16/19 21:45,26.353
11089,3/16/19 22:00,26.353
11090,3/16/19 22:15,26.353
11091,3/16/19 22:30,26.353
11092,3/16/19 22:45,26.353
11093,3/16/19 23:00,26.353
11094,3/16/19 23:15,26.329
11095,3/16/19 23:30,26.329
11096,3/16/19 23:45,26.329
11097,3/17/19 00:00,26.329
11098,3/17/19 00:15,26.304
11099,3/17/19 00:30,26.304
11100,3/17/19 00:45,26.329
11101,3/17/19 01:00,26.304
11102,3/17/19 01:15,26.304
11103,3/17/19 01:30,26.304
11104,3/17/19 01:45,26.304
11105,3/17/19 02:00,26.304
11106,3/17/19 02:15,26.304
11107,3/17/19 02:30,26.304
11108,3/17/19 02:45,26.304
11109,3/17/19 03:00,26.304
11110,3/17/19 03:15,26.304
11111,3/17/19 03:30,26.304
11112,3/17/19 03:45,26.304
11113,3/17/19 04:00,26.304
11114,3/17/19 04:15,26.304
11115,3/17/19 04:30,26.304
11116,3/17/19 04:45,26.304
11117,3/17/19 05:00,26.304
11118,3/17/19 05:15,26.304
11119,3/17/19 05:30,26.304
11120,3/17/19 05:45,26.28
11121,3/17/19 06:00,26.28
11122,3/17/19 06:15,26.28
11123,3/17/19 06:30,26.28
11124,3/17/19 06:45,26.28
11125,3/17/19 07:00,26.28
11126,3/17/19 07:15,26.28
11127,3/17/19 07:30,26.304
11128,3/17/19 07:45,26.304
11129,3/17/19 08:00,26.304
11130,3/17/19 08:15,26.329
11131,3/17/19 08:30,26.329
11132,3/17/19 08:45,26.353
11133,3/17/19 09:00,26.353
11134,3/17/19 09:15,26.402
11135,3/17/19 09:30,26.426
11136,3/17/19 09:45,26.426
11137,3/17/19 10:00,26.451
11138,3/17/19 10:15,26.475
11139,3/17/19 10:30,26.5
11140,3/17/19 10:45,26.524
11141,3/17/19 11:00,26.549
11142,3/17/19 11:15,26.524
11143,3/17/19 11:30,26.549
11144,3/17/19 11:45,26.573
11145,3/17/19 12:00,26.549
11146,3/17/19 12:15,26.549
11147,3/17/19 12:30,26.549
11148,3/17/19 12:45,26.573
11149,3/17/19 13:00,26.549
11150,3/17/19 13:15,26.549
11151,3/17/19 13:30,26.549
11152,3/17/19 13:45,26.549
11153,3/17/19 14:00,26.524
11154,3/17/19 14:15,26.549
11155,3/17/19 14:30,26.524
11156,3/17/19 14:45,26.524
11157,3/17/19 15:00,26.524
11158,3/17/19 15:15,26.524
11159,3/17/19 15:30,26.524
11160,3/17/19 15:45,26.524
11161,3/17/19 16:00,26.524
11162,3/17/19 16:15,26.524
11163,3/17/19 16:30,26.524
11164,3/17/19 16:45,26.475
11165,3/17/19 17:00,26.475
11166,3/17/19 17:15,26.451
11167,3/17/19 17:30,26.451
11168,3/17/19 17:45,26.451
11169,3/17/19 18:00,26.451
11170,3/17/19 18:15,26.451
11171,3/17/19 18:30,26.451
11172,3/17/19 18:45,26.451
11173,3/17/19 19:00,26.451
11174,3/17/19 19:15,26.451
11175,3/17/19 19:30,26.451
11176,3/17/19 19:45,26.451
11177,3/17/19 20:00,26.451
11178,3/17/19 20:15,26.426
11179,3/17/19 20:30,26.426
11180,3/17/19 20:45,26.426
11181,3/17/19 21:00,26.426
11182,3/17/19 21:15,26.426
11183,3/17/19 21:30,26.426
11184,3/17/19 21:45,26.426
11185,3/17/19 22:00,26.426
11186,3/17/19 22:15,26.402
11187,3/17/19 22:30,26.426
11188,3/17/19 22:45,26.402
11189,3/17/19 23:00,26.402
11190,3/17/19 23:15,26.402
11191,3/17/19 23:30,26.402
11192,3/17/19 23:45,26.402
11193,3/18/19 00:00,26.402
11194,3/18/19 00:15,26.402
11195,3/18/19 00:30,26.378
11196,3/18/19 00:45,26.378
11197,3/18/19 01:00,26.378
11198,3/18/19 01:15,26.353
11199,3/18/19 01:30,26.378
11200,3/18/19 01:45,26.402
11201,3/18/19 02:00,26.402
11202,3/18/19 02:15,26.402
11203,3/18/19 02:30,26.402
11204,3/18/19 02:45,26.402
11205,3/18/19 03:00,26.402
11206,3/18/19 03:15,26.402
11207,3/18/19 03:30,26.402
11208,3/18/19 03:45,26.378
11209,3/18/19 04:00,26.378
11210,3/18/19 04:15,26.353
11211,3/18/19 04:30,26.329
11212,3/18/19 04:45,26.329
11213,3/18/19 05:00,26.329
11214,3/18/19 05:15,26.329
11215,3/18/19 05:30,26.329
11216,3/18/19 05:45,26.329
11217,3/18/19 06:00,26.304
11218,3/18/19 06:15,26.304
11219,3/18/19 06:30,26.28
11220,3/18/19 06:45,26.304
11221,3/18/19 07:00,26.304
11222,3/18/19 07:15,26.304
11223,3/18/19 07:30,26.304
11224,3/18/19 07:45,26.304
11225,3/18/19 08:00,26.304
11226,3/18/19 08:15,26.353
11227,3/18/19 08:30,26.353
11228,3/18/19 08:45,26.353
11229,3/18/19 09:00,26.402
11230,3/18/19 09:15,26.426
11231,3/18/19 09:30,26.426
11232,3/18/19 09:45,26.475
11233,3/18/19 10:00,26.475
11234,3/18/19 10:15,26.5
11235,3/18/19 10:30,26.524
11236,3/18/19 10:45,26.549
11237,3/18/19 11:00,26.549
11238,3/18/19 11:15,26.573
11239,3/18/19 11:30,26.573
11240,3/18/19 11:45,26.573
11241,3/18/19 12:00,26.598
11242,3/18/19 12:15,26.573
11243,3/18/19 12:30,26.598
11244,3/18/19 12:45,26.598
11245,3/18/19 13:00,26.598
11246,3/18/19 13:15,26.598
11247,3/18/19 13:30,26.598
11248,3/18/19 13:45,26.573
11249,3/18/19 14:00,26.573
11250,3/18/19 14:15,26.549
11251,3/18/19 14:30,26.549
11252,3/18/19 14:45,26.549
11253,3/18/19 15:00,26.549
11254,3/18/19 15:15,26.549
11255,3/18/19 15:30,26.524
11256,3/18/19 15:45,26.524
11257,3/18/19 16:00,26.524
11258,3/18/19 16:15,26.5
11259,3/18/19 16:30,26.5
11260,3/18/19 16:45,26.5
11261,3/18/19 17:00,26.475
11262,3/18/19 17:15,26.451
11263,3/18/19 17:30,26.451
11264,3/18/19 17:45,26.451
11265,3/18/19 18:00,26.426
11266,3/18/19 18:15,26.426
11267,3/18/19 18:30,26.426
11268,3/18/19 18:45,26.402
11269,3/18/19 19:00,26.402
11270,3/18/19 19:15,26.402
11271,3/18/19 19:30,26.402
11272,3/18/19 19:45,26.402
11273,3/18/19 20:00,26.402
11274,3/18/19 20:15,26.402
11275,3/18/19 20:30,26.402
11276,3/18/19 20:45,26.378
11277,3/18/19 21:00,26.402
11278,3/18/19 21:15,26.402
11279,3/18/19 21:30,26.402
11280,3/18/19 21:45,26.378
11281,3/18/19 22:00,26.378
11282,3/18/19 22:15,26.378
11283,3/18/19 22:30,26.378
11284,3/18/19 22:45,26.378
11285,3/18/19 23:00,26.402
11286,3/18/19 23:15,26.402
11287,3/18/19 23:30,26.378
11288,3/18/19 23:45,26.378
11289,3/19/19 00:00,26.378
11290,3/19/19 00:15,26.378
11291,3/19/19 00:30,26.378
11292,3/19/19 00:45,26.378
11293,3/19/19 01:00,26.378
11294,3/19/19 01:15,26.353
11295,3/19/19 01:30,26.353
11296,3/19/19 01:45,26.353
11297,3/19/19 02:00,26.353
11298,3/19/19 02:15,26.353
11299,3/19/19 02:30,26.353
11300,3/19/19 02:45,26.353
11301,3/19/19 03:00,26.353
11302,3/19/19 03:15,26.378
11303,3/19/19 03:30,26.353
11304,3/19/19 03:45,26.353
11305,3/19/19 04:00,26.329
11306,3/19/19 04:15,26.353
11307,3/19/19 04:30,26.329
11308,3/19/19 04:45,26.304
11309,3/19/19 05:00,26.329
11310,3/19/19 05:15,26.329
11311,3/19/19 05:30,26.304
11312,3/19/19 05:45,26.304
11313,3/19/19 06:00,26.304
11314,3/19/19 06:15,26.304
11315,3/19/19 06:30,26.304
11316,3/19/19 06:45,26.304
11317,3/19/19 07:00,26.28
11318,3/19/19 07:15,26.28
11319,3/19/19 07:30,26.304
11320,3/19/19 07:45,26.304
11321,3/19/19 08:00,26.304
11322,3/19/19 08:15,26.353
11323,3/19/19 08:30,26.353
11324,3/19/19 08:45,26.353
11325,3/19/19 09:00,26.402
11326,3/19/19 09:15,26.426
11327,3/19/19 09:30,26.451
11328,3/19/19 09:45,26.451
11329,3/19/19 10:00,26.475
11330,3/19/19 10:15,26.5
11331,3/19/19 10:30,26.524
11332,3/19/19 10:45,26.549
11333,3/19/19 11:00,26.573
11334,3/19/19 11:15,26.549
11335,3/19/19 11:30,26.549
11336,3/19/19 11:45,26.573
11337,3/19/19 12:00,26.598
11338,3/19/19 12:15,26.573
11339,3/19/19 12:30,26.573
11340,3/19/19 12:45,26.598
11341,3/19/19 13:00,26.598
11342,3/19/19 13:15,26.598
11343,3/19/19 13:30,26.598
11344,3/19/19 13:45,26.598
11345,3/19/19 14:00,26.598
11346,3/19/19 14:15,26.573
11347,3/19/19 14:30,26.573
11348,3/19/19 14:45,26.598
11349,3/19/19 15:00,26.573
11350,3/19/19 15:15,26.549
11351,3/19/19 15:30,26.549
11352,3/19/19 15:45,26.549
11353,3/19/19 16:00,26.524
11354,3/19/19 16:15,26.5
11355,3/19/19 16:30,26.524
11356,3/19/19 16:45,26.5
11357,3/19/19 17:00,26.475
11358,3/19/19 17:15,26.451
11359,3/19/19 17:30,26.426
11360,3/19/19 17:45,26.426
11361,3/19/19 18:00,26.426
11362,3/19/19 18:15,26.402
11363,3/19/19 18:30,26.402
11364,3/19/19 18:45,26.402
11365,3/19/19 19:00,26.402
11366,3/19/19 19:15,26.402
11367,3/19/19 19:30,26.402
11368,3/19/19 19:45,26.402
11369,3/19/19 20:00,26.378
11370,3/19/19 20:15,26.378
11371,3/19/19 20:30,26.378
11372,3/19/19 20:45,26.378
11373,3/19/19 21:00,26.378
11374,3/19/19 21:15,26.378
11375,3/19/19 21:30,26.378
11376,3/19/19 21:45,26.378
11377,3/19/19 22:00,26.378
11378,3/19/19 22:15,26.378
11379,3/19/19 22:30,26.378
11380,3/19/19 22:45,26.378
11381,3/19/19 23:00,26.378
11382,3/19/19 23:15,26.378
11383,3/19/19 23:30,26.378
11384,3/19/19 23:45,26.378
11385,3/20/19 00:00,26.378
11386,3/20/19 00:15,26.378
11387,3/20/19 00:30,26.378
11388,3/20/19 00:45,26.378
11389,3/20/19 01:00,26.378
11390,3/20/19 01:15,26.378
11391,3/20/19 01:30,26.378
11392,3/20/19 01:45,26.353
11393,3/20/19 02:00,26.353
11394,3/20/19 02:15,26.353
11395,3/20/19 02:30,26.353
11396,3/20/19 02:45,26.353
11397,3/20/19 03:00,26.378
11398,3/20/19 03:15,26.353
11399,3/20/19 03:30,26.353
11400,3/20/19 03:45,26.353
11401,3/20/19 04:00,26.353
11402,3/20/19 04:15,26.353
11403,3/20/19 04:30,26.353
11404,3/20/19 04:45,26.353
11405,3/20/19 05:00,26.353
11406,3/20/19 05:15,26.353
11407,3/20/19 05:30,26.353
11408,3/20/19 05:45,26.329
11409,3/20/19 06:00,26.329
11410,3/20/19 06:15,26.329
11411,3/20/19 06:30,26.329
11412,3/20/19 06:45,26.329
11413,3/20/19 07:00,26.329
11414,3/20/19 07:15,26.329
11415,3/20/19 07:30,26.329
11416,3/20/19 07:45,26.353
11417,3/20/19 08:00,26.378
11418,3/20/19 08:15,26.378
11419,3/20/19 08:30,26.378
11420,3/20/19 08:45,26.402
11421,3/20/19 09:00,26.426
11422,3/20/19 09:15,26.451
11423,3/20/19 09:30,26.475
11424,3/20/19 09:45,26.475
11425,3/20/19 10:00,26.5
11426,3/20/19 10:15,26.549
11427,3/20/19 10:30,26.524
11428,3/20/19 10:45,26.524
11429,3/20/19 11:00,26.5
11430,3/20/19 11:15,26.549
11431,3/20/19 11:30,26.598
11432,3/20/19 11:45,26.598
11433,3/20/19 12:00,26.598
11434,3/20/19 12:15,26.598
11435,3/20/19 12:30,26.598
11436,3/20/19 12:45,26.622
11437,3/20/19 13:00,26.598
11438,3/20/19 13:15,26.598
11439,3/20/19 13:30,26.598
11440,3/20/19 13:45,26.598
11441,3/20/19 14:00,26.598
11442,3/20/19 14:15,26.622
11443,3/20/19 14:30,26.622
11444,3/20/19 14:45,26.598
11445,3/20/19 15:00,26.622
11446,3/20/19 15:15,26.598
11447,3/20/19 15:30,26.598
11448,3/20/19 15:45,26.598
11449,3/20/19 16:00,26.549
11450,3/20/19 16:15,26.524
11451,3/20/19 16:30,26.524
11452,3/20/19 16:45,26.5
11453,3/20/19 17:00,26.475
11454,3/20/19 17:15,26.475
11455,3/20/19 17:30,26.475
11456,3/20/19 17:45,26.475
11457,3/20/19 18:00,26.451
11458,3/20/19 18:15,26.451
11459,3/20/19 18:30,26.451
11460,3/20/19 18:45,26.451
11461,3/20/19 19:00,26.426
11462,3/20/19 19:15,26.426
11463,3/20/19 19:30,26.402
11464,3/20/19 19:45,26.402
11465,3/20/19 20:00,26.402
11466,3/20/19 20:15,26.402
