Status,Location,Project,Logger,Tag I.D.,Date On,Frequency,Duration (d),Date In,Time In,Date Full,Date Offloaded,Offloaded Filename,Date Out,Time Out,Notes,Processed,Metadata,
Removed,Mutton 24m (STX),TCRMP,22260839,NA,4/10/2025,15,453,4/14/2025,10:57:00,,1/13/2026,BT_TCMT24_2504_,11/20/2025,11:44:00,,,,
Removed,Mutton 39m (STX),TCRMP,22248861,NA,4/10/2025,15,453,4/14/2025,10:57:00,,1/15/2026,BT_TCMT40_2504_a,11/20/2025,11:43:00,,,,
Removed,Mutton 39m (STX) (duplicate),TCRMP,21762814,NA,4/10/2025,15,453,4/14/2025,10:57:00,,1/15/2026,BT_TCMT40_2504_b,11/20/2025,11:43:00,,,,
Removed,Cane 09 (STX),TCRMP,22248864,NA,4/10/2025,15,453,4/16/2025,11:53:00,,1/15/2026,BT_TCCB08_2504_a,11/22/2025,12:44:00,,,,
Removed,Cane 09 (STX) (duplicate),TCRMP,21445094,NA,4/10/2025,15,453,4/16/2025,11:53:00,,1/15/2026,BT_TCCB08_2504_b,11/22/2025,12:44:00,,,,
Removed,Cane 39 (STX),TCRMP,22260836,NA,4/10/2025,15,453,4/16/2025,10:50:00,,1/13/2026,BT_TCCB40_2504_a,11/22/2025,11:05:00,,,,
Removed,Cane 39 (STX) (duplicate),TCRMP,21765873,NA,4/10/2025,15,453,4/16/2025,10:50:00,,1/15/2026,BT_TCCB40_2504_b,11/22/2025,11:05:00,,,,
Removed,Cane 67 (STX),TCRMP,22260850,NA,4/10/2025,30,906,4/16/2025,10:50:00,,1/15/2026,BT_TCCB67_2504_a,11/22/2025,10:54:00,,,,
Removed,Cane 67 (STX),TCRMP,21828425,NA,4/10/2025,30,906,4/16/2025,10:50:00,,1/15/2026,BT_TCCB67_2504_b,11/22/2025,10:54:00,,,,
Removed,Salt 30 (STX),TCRMP,22260840,NA,4/10/2025,15,453,4/12/2025,10:36:00,,1/13/2026,BT_TCSR30_2504_,11/19/2025,10:56:00,,,,
Removed,Salt 40 (STX),TCRMP,22260834,NA,4/10/2025,15,453,4/12/2025,10:49:00,,1/15/2026,BT_TCSR41_2504_a,11/19/2025,10:10:00,,,,
Removed,Salt 40 (STX) (duplicate),TCRMP,21765876,NA,4/10/2025,15,453,4/12/2025,10:49:00,,1/15/2026,BT_TCSR41_2504_b,11/19/2025,10:10:00,,,,
Removed,Salt 67 (STX) ,TCRMP,22260838,NA,4/10/2025,30,906,4/12/2025,10:28:00,,1/13/2026,BT_TCSR67_2504_a,11/19/2025,10:05:00,,,,
Removed,Salt 67 (STX) (duplicate),TCRMP,21958082,NA,4/10/2025,30,906,4/12/2025,10:28:00,,1/13/2026,BT_TCSR67_2504_b,11/19/2025,10:05:00,,,,
Removed,Lang Hind (STX),TCRMP,22260843,NA,4/10/2025,15,453,4/13/2025,11:08:00,,1/15/2026,BT_TCLBRH_2504_,11/18/2025,10:58:00,,,,
Removed,Great Pond (STX),TCRMP,21958076,NA,4/10/2025,15,453,4/13/2025,14:05:00,,1/13/2026,BT_TCGRPD_2504_,11/21/2025,14:19:00,,,,
Removed,Lang EEMP (STX),TCRMP,21958078,NA,4/10/2025,15,453,4/15/2025,10:11:00,,1/12/2026,BT_TCLBEM_2504_,11/21/2025,13:00:00,,,,
LOST,Lang EEMP 67 (STX),TCRMP,22146967,NA,4/10/2025,30,906,4/15/2025,10:30:00,,,,,,,,,
LOST,Lang EEMP 67 (STX),TCRMP,21958081,NA,4/10/2025,30,906,4/15/2025,10:30:00,,,,,,,,,
Removed,Coculus Rock,TCRMP,21958080,NA,4/22/2025,15,453,5/8/2025,15:18:00,,10/16/2025,BT_TCCORK_2504_a,10/14/2025,15:45:00,,,,
Removed,Coculus Rock (duplicate),TCRMP,21445091,NA,4/22/2025,15,453,5/8/2025,15:18:00,,10/16/2025,BT_TCCORK_2504_b,10/14/2025,15:45:00,,,,
Removed,Coral Bay (STJ),TCRMP,21762812,NA,4/22/2025,15,453,5/8/2025,12:50:00,,10/16/2025,BT_TCCORB_2504_,10/14/2025,11:26:00,,,,
Removed,Fish Bay (STJ),TCRMP,21765877,NA,4/22/2025,15,453,5/8/2025,10:37:00,,10/16/2025,BT_TCFSHB_2504_,10/14/2025,13:27:00,,,,
Running,Heated 1,Heat Stress Dome Project,21765869,NA,5/14/2025,30,906,,,,,,,,,,,
Running,Heated 2,Heat Stress Dome Project,21445096,NA,5/14/2025,30,906,,,,,,,,,,,
Running,Ambient 1,Heat Stress Dome Project,21445100,NA,5/14/2025,30,906,,,,,,,,,,,
Running,Ambient 2,Heat Stress Dome Project,21445092,NA,5/14/2025,30,906,,,,,,,,,,,
LOST,Turner Point (Moriah) ,Moriah ,21445101,NA,8/26/2025,15,453,,,,,,,,Logger lost in field before getting to site.,,,
Running,Water Tank Heated ,Lila Goodman,21445092,NA,9/3/2025,60,1825,,,,,,,,,,,
Running,Water Tank Regular,Lila Goodman ,21445106,NA,9/3/2025,60,1825,,,,,,,,,,,
Removed,Turner Point (Moriah) ,Moriah ,21445100,NA,9/5/2025,15,453,9/5/2025,13:36:00,,1/15/2026,BT_Turner_Point_250905_21445100,12/11/2025,13:36:00,,,,
Running ,Ruperts Rock ,Nicholas Durgadeen,22146956,NA,10/1/2025,15,453,,,,,,,,,,,
Running,Coculus Rock,TCRMP,22146955,NA,10/14/2025,15,453,10/14/2025,15:45:00,,,,,,,,,
Running,Coculus Rock (duplicate),TCRMP,21765872,NA,10/14/2025,15,453,10/14/2025,15:45:00,,,,,,,,,
Running,Coral Bay (STJ),TCRMP,22146968,NA,10/14/2025,15,453,10/14/2025,11:26:00,,,,,,,,,
Running,Fish Bay (STJ),TCRMP,22146973,NA,10/14/2025,15,453,10/14/2025,13:27:00,,,,,,,,,
Running,Brewers Bay,TCRMP,22146964,NA,10/10/2025,15,453,10/10/2025,13:56:00,,,,,,,,,
Running,South Capella,TCRMP,22146959,NA,10/14/2025,15,453,10/16/2025,11:36:00,,,,,,,,,
Running,South Capella (duplicate),TCRMP,21765866,NA,10/14/2025,15,453,10/16/2025,11:36:00,,,,,,,,,
Running,South Capella 35m,TCRMP,22146963,NA,10/14/2025,15,453,10/16/2025,11:20:00,,,,,,,,,
Running,South Capella 35m (duplicate),TCRMP,21828444,NA,10/14/2025,15,453,10/16/2025,11:20:00,,,,,,,,,
Running,Black Point ,TCRMP,22146962,NA,10/14/2025,15,453,10/23/2025,11:31:00,,,,,,,,,
Running,Black Point (duplicate),TCRMP,21765869,NA,10/14/2025,15,453,10/23/2025,11:31:00,,,,,,,,,
Running,Buck Island STT (TCBKIT),TCRMP,22146966,NA,10/14/2025,15,453,10/16/2025,13:18:00,,,,,,,,,
Running,Magens Bay (TCMAGB),TCRMP,22146970,NA,10/14/2025,15,453,10/17/2025,10:01:00,,,,,,,,,
Running,Botany Bay (TCBOTB),TCRMP,22146969,NA,10/14/2025,15,453,10/17/2025,13:01:00,,,,,,,,,
Running,Savana (TCSAVA),TCRMP,22146965,NA,10/14/2025,15,453,10/17/2025,16:01:00,,,,,,,,,
Running,Seahorse Cottage Shoal (TCSHCS),TCRMP,22146957,NA,10/23/2025,15,453,10/30/2025,11:08:00,,,,,,,,,
Running,Seahorse Cottage Shoal (duplicate),TCRMP,21958085,NA,10/23/2025,15,453,10/30/2025,11:08:00,,,,,,,,,
Running,Flat Cay ,TCRMP,22146958,NA,10/23/2025,15,453,10/23/2025,10:11:00,,,,,,,,,
Running,Flat Cay (duplicate),TCRMP,21958084,NA,10/23/2025,15,453,10/23/2025,10:11:00,,,,,,,,,
Running,St. James ,TCRMP,22146972,NA,10/23/2025,15,453,11/4/2025,12:09:00,,,,,,,,,
Running,Grammank Tiger,TCRMP,22146971,NA,11/4/2025,15,453,12/3/2025,12:10:00,,,,,,,,,
Running,Grammanik Tiger (duplicate),TCRMP,20925866,NA,11/4/2025,15,453,12/3/2025,12:10:00,,,,,,,,,
Running,South Water ,TCRMP,22146960,NA,11/4/2025,15,453,12/3/2025,14:46:00,,,,,,,,,
Running,Meri Shoal (STJ),TCRMP,22146961,NA,11/4/2025,15,453,11/4/2025,10:09:00,,,,,,,,,
Running,Hind Bank ,TCRMP,21958083,NA,11/4/2025,15,453,11/7/2025,10:50:00,,,,,,,,,
Running,Hind Bank (duplicate) ,TCRMP,20925879,NA,11/4/2025,15,453,11/7/2025,10:50:00,,,,,,,,,
Running,College Shoal East,TCRMP,21958079,NA,11/4/2025,15,453,11/7/2025,13:30:00,,,,,,,,,
Running,Buck Island MCE Deep (STX),TCRMP,22428372,NA,11/17/2025,15,453,11/17/2025,13:08:00,,,,,,"*one was deployed about ~1hr after the other one, not sure which one though",,,
Running,Buck Island MCE Deep (STX) (duplicate),TCRMP,21958077,NA,11/17/2025,15,453,11/17/2025,13:08:00,,,,,,"*one was deployed about ~1hr after the other one, not sure which one though",,,
Running,Jacks Bay (STX),TCRMP,22428383,NA,11/17/2025,15,453,11/18/2025,14:40:00,,,,,,,,,
Running,Castle (STX),TCRMP,22428384,NA,11/17/2025,15,453,11/21/2025,16:06:00,,,,,,,,,
Running,Eagle Ray (STX),TCRMP,22428374,NA,11/17/2025,15,453,11/19/2025,14:30:00,,,,,,,,,
Running,Kings Corner (STX),TCRMP,22428376,NA,11/17/2025,15,453,11/20/2025,14:27:00,,,,,,,,,
Running,Sprat Hole (STX),TCRMP,21958080,NA,11/17/2025,15,453,11/20/2025,16:00:00,,,,,,,,,
Running,Mutton 24m (STX),TCRMP,22146956,NA,11/17/2025,15,453,11/20/2025,11:44:00,,,,,,,,,
Running,Mutton 39m (STX),TCRMP,22428378,NA,11/17/2025,15,453,11/20/2025,11:43:00,,,,,,,,,
Running,Mutton 39m (STX) (duplicate),TCRMP,21828424,NA,11/17/2025,15,453,11/20/2025,11:43:00,,,,,,,,,
Running,Cane 09 (STX),TCRMP,22428373,NA,11/17/2025,15,453,11/22/2025,12:44:00,,,,,,,,,
Running,Cane 09 (STX) (duplicate),TCRMP,21879680,NA,11/17/2025,15,453,11/22/2025,12:44:00,,,,,,,,,
Running,Cane 39 (STX),TCRMP,22428380,NA,11/17/2025,15,453,11/22/2025,11:05:00,,,,,,,,,
Running,Cane 39 (STX) (duplicate),TCRMP,21828453,NA,11/17/2025,15,453,11/22/2025,11:05:00,,,,,,,,,
Running,Cane 67 (STX),TCRMP,22428381,NA,11/17/2025,15,453,11/22/2025,10:54:00,,,,,,,,,
Running,Cane 67 (STX),TCRMP,21879669,NA,11/17/2025,15,453,11/22/2025,10:54:00,,,,,,,,,
Running,Salt 30 (STX),TCRMP,22428385,NA,11/17/2025,15,453,11/19/2025,10:56:00,,,,,,,,,
Running,Salt 40 (STX),TCRMP,22428379,NA,11/17/2025,15,453,11/19/2025,10:10:00,,,,,,,,,
Running,Salt 40 (STX) (duplicate),TCRMP,21879679,NA,11/17/2025,15,453,11/19/2025,10:10:00,,,,,,,,,
Running,Salt 67 (STX) ,TCRMP,22428377,NA,11/17/2025,15,453,11/19/2025,10:05:00,,,,,,,,,
Running,Salt 67 (STX) (duplicate),TCRMP,21828433,NA,11/17/2025,15,453,11/19/2025,10:05:00,,,,,,,,,
Running,Lang Hind (STX),TCRMP,22260841,NA,11/17/2025,15,453,11/18/2025,10:58:00,,,,,,,,,
Running,Great Pond (STX),TCRMP,21879684,NA,11/17/2025,15,453,11/21/2025,14:19:00,,,,,,,,,
Running,Lang EEMP (STX),TCRMP,21828458,NA,11/17/2025,15,453,11/21/2025,13:00:00,,,,,,,,,
Running,Lang EEMP 67 (STX),TCRMP,22248870,NA,11/17/2025,15,453,11/21/2025,11:10:00,,,,,,,,,
Running,Lang EEMP 67 (STX),TCRMP,21828442,NA,11/17/2025,15,453,11/21/2025,11:10:00,,,,,,,,,
Running ,Salt River West ,TCRMP,22428382,NA,11/17/2025,15,453,11/19/2025,11:11:00,,,,,,,,,
Running ,Buck Island STX Shallow ,TCRMP,21762812,NA,11/17/2025,15,453,11/17/2025,15:29:00,,,,,,,,,
Removed,tb3 bcooler,Nick,22260848,NA,11/19/2025,15,453,,,,1/13/2026,BT_TB3_bcooler_2511_,,,,,,
Removed,tb3 acooler ,Nick,21762813,NA,11/19/2025,15,453,,,,1/13/2026,BT_TB3_acooler_2511_,,,,,,
Removed,tb3 bbin,Nick,21828457,NA,11/19/2025,15,453,,,,1/13/2026,BT_TB3_bbin_2511_,,,,,,
Removed,tb3 abin,Nick,21445087,NA,11/19/2025,15,453,,,,1/13/2026,BT_TB3_abin_2511,,,,,,
Removed,tb4 bcooler,Nick,22260847,NA,11/19/2025,15,453,,,,1/13/2026,BT_TB4_bcooler_2511_,,,,,,
Removed,tb4 acooler ,Nick,21765877,NA,11/19/2025,15,453,,,,1/14/2026,BT_TB4_acooler_2511_,,,,,,
Removed,tb4 bbin,Nick,21879675,NA,11/19/2025,15,453,,,,1/13/2026,BT_TB4_bbin_2511_,,,,,,
Removed,tb4 abin,Nick,21828454,NA,11/19/2025,15,453,,,,1/13/2026,BT_TB4_abin_2511_,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
